meet_id,meet_name,meet_date,meet_country
536,Åpent stevne,10/11/2013,Norway
537,Åpent stevne,10/25/2013,Norway
538,Åpent stevne,11/29/2013,Norway
539,Åpent stevne,12/7/2013,Norway
540,Åpent stevne,12/12/2013,Norway
541,Åpent stevne,12/14/2013,Norway
542,Åpent stevne,12/17/2013,Norway
543,Åpent stevne,12/20/2013,Norway
544,Åpent stevne,12/21/2013,Norway
545,Åpent stevne,2/15/2014,Norway
546,Åpent stevne,3/8/2014,Norway
547,Åpent stevne,3/20/2014,Norway
548,Åpent stevne,3/21/2014,Norway
549,Åpent stevne,4/5/2014,Norway
550,Åpent stevne,4/12/2014,Norway
551,Åpent stevne,5/2/2014,Norway
552,Åpent stevne,5/10/2014,Norway
553,Åpent stevne,5/24/2014,Norway
554,Åpent stevne,6/3/2014,Norway
555,Åpent stevne,6/14/2014,Norway
556,Åpent stevne,8/15/2014,Norway
557,Åpent stevne,9/10/2014,Norway
558,Åpent stevne,9/13/2014,Norway
559,Åpent stevne,10/3/2014,Norway
560,Åpent stevne,10/4/2014,Norway
561,Åpent stevne,10/7/2014,Norway
562,Åpent stevne,10/10/2014,Norway
563,Åpent stevne,12/2/2014,Norway
564,Åpent stevne,12/10/2014,Norway
565,Åpent stevne,12/13/2014,Norway
566,Åpent stevne,12/18/2014,Norway
567,Åpent stevne,12/19/2014,Norway
568,Åpent stevne,12/20/2014,Norway
569,Åpent stevne,1/24/2015,Norway
570,Åpent stevne,1/30/2015,Norway
571,Åpent stevne,2/3/2015,Norway
572,Åpent stevne,2/27/2015,Norway
573,Åpent stevne,2/28/2015,Norway
574,Åpent stevne,3/26/2015,Norway
575,Åpent stevne,3/27/2015,Norway
576,Åpent stevne,4/11/2015,Norway
577,Åpent stevne,4/24/2015,Norway
578,Åpent stevne,5/1/2015,Norway
579,Åpent stevne,5/22/2015,Norway
580,Åpent stevne,6/1/2015,Norway
581,Åpent stevne,6/6/2015,Norway
582,Åpent stevne,6/13/2015,Norway
583,Åpent stevne,7/5/2015,Norway
584,Åpent stevne,8/15/2015,Norway
585,Åpent stevne,8/22/2015,Norway
586,Åpent stevne,9/24/2015,Norway
587,Åpent stevne,9/27/2015,Norway
588,Åpent stevne,10/3/2015,Norway
589,Åpent stevne,10/7/2015,Norway
590,Åpent stevne,10/10/2015,Norway
591,Åpent stevne,10/30/2015,Norway
592,Åpent stevne,12/9/2015,Norway
593,Åpent stevne,12/12/2015,Norway
594,Åpent stevne,12/19/2015,Norway
595,Åpent stevne,1/16/2016,Norway
596,Åpent stevne,1/30/2016,Norway
597,Åpent stevne,2/5/2016,Norway
598,Åpent stevne,2/26/2016,Norway
599,Åpent stevne,2/27/2016,Norway
600,Åpent stevne,3/1/2016,Norway
601,Åpent Stevne,3/5/2016,Norway
602,Åpent stevne,3/10/2016,Norway
603,Åpent stevne,4/2/2016,Norway
604,Åpent stevne,4/9/2016,Norway
605,Åpent stevne,4/10/2016,Norway
606,Åpent stevne,4/16/2016,Norway
607,Åpent stevne,4/19/2016,Norway
608,Åpent stevne,4/23/2016,Norway
609,Åpent stevne,5/5/2016,Norway
610,Åpent stevne,5/14/2016,Norway
611,Åpent stevne,5/27/2016,Norway
612,Åpent stevne,6/1/2016,Norway
613,Åpent stevne,6/11/2016,Norway
614,Åpent stevne,6/16/2016,Norway
615,Åpent stevne,6/29/2016,Norway
616,Åpent stevne,7/5/2016,Norway
617,Åpent stevne,7/20/2016,Norway
618,Åpent stevne,8/12/2016,Norway
619,Åpent stevne,8/14/2016,Norway
620,Åpent stevne,8/16/2016,Norway
621,Åpent stevne,8/20/2016,Norway
622,Åpent stevne,8/27/2016,Norway
623,Åpent stevne,9/3/2016,Norway
624,Åpent stevne,9/21/2016,Norway
625,Åpent stevne,10/6/2016,Norway
626,Åpent stevne,1/27/2017,Norway
627,Åpent stevne,2/7/2017,Norway
628,Åpent stevne,2/11/2017,Norway
629,Åpent stevne,2/18/2017,Norway
630,Åpent stevne,2/24/2017,Norway
631,Åpent stevne,3/4/2017,Norway
632,Åpent stevne,3/10/2017,Norway
633,Åpent stevne,3/11/2017,Norway
634,Åpent stevne,3/17/2017,Norway
635,Åpent stevne,3/18/2017,Norway
636,Åpent stevne,4/1/2017,Norway
637,Åpent stevne,4/3/2017,Norway
638,Åpent stevne,4/8/2017,Norway
639,Åpent stevne,5/13/2017,Norway
640,Åpent stevne,5/27/2017,Norway
641,Åpent stevne,6/10/2017,Norway
642,Åpent stevne,6/17/2017,Norway
643,Åpent stevne,6/23/2017,Norway
644,Åpent stevne,6/24/2017,Norway
645,Åpent stevne,8/19/2017,Norway
646,Åpent stevne,9/16/2017,Norway
647,Åpent stevne,9/22/2017,Norway
648,Åpent stevne,9/23/2017,Norway
649,Åpent stevne,10/7/2017,Norway
650,Åpent stevne,1/6/2018,Norway
651,Åpent stevne,1/27/2018,Norway
652,Åpent stevne,1/28/2018,Norway
653,Åpent stevne,2/10/2018,Norway
654,Åpent stevne,2/17/2018,Norway
655,Åpent stevne,3/3/2018,Norway
656,Åpent stevne,3/5/2018,Norway
657,Åpent stevne,3/10/2018,Norway
658,Åpent stevne,3/12/2018,Norway
659,Åpent stevne,3/17/2018,Norway
660,Åpent stevne,4/6/2018,Norway
661,Åpent stevne,4/7/2018,Norway
662,Åpent stevne,4/14/2018,Norway
663,Åpent stevne,4/29/2018,Norway
664,Åpent stevne,5/19/2018,Norway
665,Åpent stevne,5/30/2018,Norway
666,Åpent stevne,6/2/2018,Norway
667,Åpent stevne,6/3/2018,Norway
668,Åpent stevne,6/9/2018,Norway
669,Åpent stevne,6/16/2018,Norway
670,Åpent stevne,6/23/2018,Norway
671,Åpent stevne,7/9/2018,Norway
672,Åpent stevne,7/16/2018,Norway
673,Åpent stevne,7/21/2018,Norway
674,Åpent stevne,8/24/2018,Norway
675,Åpent stevne,8/25/2018,Norway
676,Åpent stevne,9/1/2018,Norway
677,Åpent stevne,9/7/2018,Norway
678,Åpent stevne,9/8/2018,Norway
679,Åpent stevne,9/15/2018,Norway
680,Åpent stevne,9/26/2018,Norway
681,Åpent stevne,9/29/2018,Norway
682,Åpent stevne,10/13/2018,Norway
683,Åpent stevne,10/20/2018,Norway
684,Åpent stevne,11/10/2018,Norway
685,Åpent stevne,12/7/2018,Norway
686,Åpent stevne,12/8/2018,Norway
687,Åpent stevne,12/15/2018,Norway
688,Åpent stevne,12/22/2018,Norway
689,Åpent stevne benkpress/styrkeløft,11/3/2015,Norway
690,Åpent stevne benkpress/styrkeløft,6/7/2016,Norway
691,Åpent stevne i styrkeløft,2/27/2015,Norway
692,Åpent stevne i styrkeløft,5/20/2015,Norway
693,Åpent stevne i styrkeløft og benkpress,2/19/2016,Norway
694,Åpent stevne styrkeløft,5/13/2014,Norway
695,Åpent stevne styrkeløft,1/23/2017,Norway
696,Åpent stevne styrkeløft utstyrsfritt,3/12/2016,Norway
697,Åpent stevne utstyrsfritt,10/7/2012,Norway
698,Åpent stevne/Klubbmesterskap,11/23/2009,Norway
699,Åpent Utstyrsfritt stevne,12/29/2012,Norway
700,Ås Klubbstevne,7/11/2015,Norway
701,Æfingarmót/dómarapróf,9/7/2014,Iceland
702,ÍM ungmenna og öldunga í klassískum kraftlyftingum,8/11/2018,Iceland
703,Íslandsmót,6/3/2011,Iceland
704,Íslandsmeistaramót í klassískum kraftlyftingum,5/11/2013,Iceland
705,Íslandsmeistaramót í klassískum kraftlyftingum,2/8/2014,Iceland
706,Íslandsmeistaramót í klassískum kraftlyftingum,10/3/2015,Iceland
707,Íslandsmeistaramót í klassískum kraftlyftingum,10/8/2016,Iceland
708,Íslandsmeistaramót í klassískum kraftlyftingum,3/25/2017,Iceland
709,Íslandsmeistaramót í klassískum kraftlyftingum,3/18/2018,Iceland
710,Íslandsmeistaramót í kraftlyftingum,1/1/1971,Iceland
711,Íslandsmeistaramót í kraftlyftingum,3/13/1972,Iceland
712,Íslandsmeistaramót í kraftlyftingum,5/12/1973,Iceland
713,Íslandsmeistaramót í kraftlyftingum,5/18/1974,Iceland
714,Íslandsmeistaramót í kraftlyftingum,6/7/1975,Iceland
715,Íslandsmeistaramót í kraftlyftingum,5/29/1976,Iceland
716,Íslandsmeistaramót í kraftlyftingum,5/28/1977,Iceland
717,Íslandsmeistaramót í kraftlyftingum,5/18/1978,Iceland
718,Íslandsmeistaramót í kraftlyftingum,6/10/1979,Iceland
719,Íslandsmeistaramót í kraftlyftingum,5/31/1980,Iceland
720,Íslandsmeistaramót í kraftlyftingum,5/2/1981,Iceland
721,Íslandsmeistaramót í kraftlyftingum,5/15/1982,Iceland
722,Íslandsmeistaramót í kraftlyftingum,6/26/1983,Iceland
723,Íslandsmeistaramót í kraftlyftingum,4/28/1984,Iceland
724,Íslandsmeistaramót í kraftlyftingum,1/1/1985,Iceland
725,Íslandsmeistaramót í kraftlyftingum,4/5/1986,Iceland
726,Íslandsmeistaramót í kraftlyftingum,4/11/1987,Iceland
727,Íslandsmeistaramót í kraftlyftingum,3/5/1988,Iceland
728,Íslandsmeistaramót í kraftlyftingum,4/1/1989,Iceland
729,Íslandsmeistaramót í kraftlyftingum,3/3/1990,Iceland
730,Íslandsmeistaramót í kraftlyftingum,3/2/1991,Iceland
731,Íslandsmeistaramót í kraftlyftingum,3/7/1992,Iceland
732,Íslandsmeistaramót í kraftlyftingum,3/27/1993,Iceland
733,Íslandsmeistaramót í kraftlyftingum,4/12/1994,Iceland
734,Íslandsmeistaramót í kraftlyftingum,3/4/1995,Iceland
735,Íslandsmeistaramót í kraftlyftingum,5/11/1996,Iceland
736,Íslandsmeistaramót í kraftlyftingum,5/3/1997,Iceland
737,Íslandsmeistaramót í kraftlyftingum,5/16/1998,Iceland
738,Íslandsmeistaramót í kraftlyftingum,1/1/1999,Iceland
739,Íslandsmeistaramót í kraftlyftingum,5/13/2000,Iceland
740,Íslandsmeistaramót í kraftlyftingum,1/1/2001,Iceland
741,Íslandsmeistaramót í kraftlyftingum,4/27/2002,Iceland
742,Íslandsmeistaramót í kraftlyftingum,4/26/2003,Iceland
743,Íslandsmeistaramót í kraftlyftingum,4/24/2004,Iceland
744,Íslandsmeistaramót í kraftlyftingum,4/16/2005,Iceland
745,Íslandsmeistaramót í kraftlyftingum,4/22/2006,Iceland
746,Íslandsmeistaramót í kraftlyftingum,4/7/2007,Iceland
747,Íslandsmeistaramót í kraftlyftingum,4/19/2008,Iceland
748,Íslandsmeistaramót í kraftlyftingum,4/18/2009,Iceland
749,Íslandsmeistaramót í kraftlyftingum,3/13/2010,Iceland
750,Íslandsmeistaramót í kraftlyftingum,3/12/2011,Iceland
751,Íslandsmeistaramót í kraftlyftingum,3/24/2012,Iceland
752,Íslandsmeistaramót í kraftlyftingum,3/23/2013,Iceland
753,Íslandsmeistaramót í kraftlyftingum,3/8/2014,Iceland
754,Íslandsmeistaramót í kraftlyftingum,5/30/2015,Iceland
755,Íslandsmeistaramót í kraftlyftingum,5/28/2016,Iceland
756,Íslandsmeistaramót í kraftlyftingum,4/22/2017,Iceland
757,Íslandsmeistaramót í kraftlyftingum,2/17/2018,Iceland
758,Íslandsmeistaramót byrjendamót/dómarapróf,4/7/2018,Iceland
759,Íslandsmeistaramót drengja í kraftlyftingum,9/23/1989,Iceland
760,Íslandsmeistaramót drengja og öldunga í kraftlyftingum,9/24/1988,Iceland
761,Íslandsmeistaramót unglinga í klassískum kraftlyftingum,9/20/2014,Iceland
762,Íslandsmeistaramót unglinga í klassískum kraftlyftingum,7/31/2015,Iceland
763,Íslandsmeistaramót unglinga í kraftlyftingum,2/25/1984,Iceland
764,Íslandsmeistaramót unglinga í kraftlyftingum,2/23/1985,Iceland
765,Íslandsmeistaramót unglinga í kraftlyftingum,2/1/1986,Iceland
766,Íslandsmeistaramót unglinga í kraftlyftingum,2/7/1987,Iceland
767,Íslandsmeistaramót unglinga í kraftlyftingum,4/1/1989,Iceland
768,Íslandsmeistaramót unglinga í kraftlyftingum,2/10/1990,Iceland
769,Íslandsmeistaramót unglinga í kraftlyftingum,2/19/1994,Iceland
770,Íslandsmeistaramót unglinga í kraftlyftingum,2/18/1995,Iceland
771,Íslandsmeistaramót unglinga í kraftlyftingum,2/22/2003,Iceland
772,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,3/2/1996,Iceland
773,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,3/8/1997,Iceland
774,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,3/14/1998,Iceland
775,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,3/13/1999,Iceland
776,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/26/2000,Iceland
777,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/24/2001,Iceland
778,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/23/2002,Iceland
779,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/28/2004,Iceland
780,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/26/2005,Iceland
781,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/25/2006,Iceland
782,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/24/2007,Iceland
783,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,2/23/2008,Iceland
784,Íslandsmeistaramót unglinga og öldunga í kraftlyftingum,3/21/2015,Iceland
785,Íslandsmeistaramót ungmenna og öldunga í klassískum kraftlyftingum,7/30/2016,Iceland
786,Íslandsmeistaramót ungmenna og öldunga í klassískum kraftlyftingum,3/25/2017,Iceland
787,Íslandsmeistaramót ungmenna og öldunga í kraftlyftingum,3/19/2016,Iceland
788,Íslandsmeistaramót ungmenna og öldunga í kraftlyftingum,4/22/2017,Iceland
789,AA County Classic,6/23/2018,USA
790,Aarlon Barnes Classic,2/16/2017,USA
791,AaSK Open,5/19/2012,Denmark
792,AaSK Open,5/18/2013,Denmark
793,AaSK Open Klassisk,5/19/2012,Denmark
794,AaSK Open Klassisk,5/18/2013,Denmark
795,AaSK Open Klassisk,5/17/2014,Denmark
796,AaSK Open Klassisk,5/15/2015,Denmark
797,AaSK Open Klassisk,5/21/2016,Denmark
798,AaSK Open Klassisk,5/20/2017,Denmark
799,AaSK Open Klassisk,5/19/2018,Denmark
800,AaSK Open Udstyr,5/16/2014,Denmark
801,AaSK Open Udstyr,5/15/2015,Denmark
802,AaSK Open Udstyr,5/21/2016,Denmark
803,AaSK Open Udstyr,5/20/2017,Denmark
804,AaSK Open Udstyr,5/19/2018,Denmark
805,Abbeville Open & Louisiana Collegiate Championship,11/19/2016,USA
806,Abbeville Open and Collegiate Championships,11/18/2017,USA
807,Abbeville Open and LA Collegiate Championships,11/17/2018,USA
808,ABBRx Natural and Fit Meet,4/16/2016,USA
809,Abernathy,1/23/2010,USA
810,Abernathy,1/29/2011,USA
811,Abernathy Invitational,1/21/2012,USA
812,Abernathy Invitational,1/26/2013,USA
813,Abernathy Invitational,1/25/2014,USA
814,Abernathy Invitational,2/12/2015,USA
815,Abernathy Invitational,1/21/2017,USA
816,Abernathy Invitational,1/20/2018,USA
817,Abernathy Powerlifting Invitational,1/26/2019,USA
818,ABILENE COOPER CLASSIC,1/20/2012,USA
819,Abilene Cooper Invitational,1/25/2019,USA
820,Abilene Cooper Powerlifting Meet,2/6/2015,USA
821,Abilene Cooper PWL Meet,2/1/2013,USA
822,Abilene Cooper PWL Meet,1/28/2014,USA
823,Abilene High Invitational,1/28/2012,USA
824,Abilene High Invitational,1/26/2013,USA
825,Abilene High Invitational,1/18/2014,USA
826,Abilene High Invitational,1/17/2015,USA
827,Abilene High Invitational,1/23/2016,USA
828,Abilene High Invitational,1/14/2017,USA
829,Abilene High Invitational,1/13/2018,USA
830,Abilene High Invitational,1/12/2019,USA
831,Abington Heights Invitational,2/2/2019,USA
832,ABTsolute Oktoberfest,10/13/2018,USA
833,Acacia Park Autumn Novice Comp,10/14/2012,Australia
834,Acacia Park Novice Comp,6/12/2010,Australia
835,Acacia Park Novice Competition,6/19/2009,Australia
836,Acacia Park Novice Powerlifting and Bench Press Competition,6/12/2011,Australia
837,Acacia Park Winter Novice Competition,8/12/2012,Australia
838,Acacia Park Winter Novice Powerlifting and Bench Press Competition,8/14/2011,Australia
839,Academy High School Invitational,1/19/2013,USA
840,Academy Invitational,1/9/2010,USA
841,Academy Invitational,1/8/2011,USA
842,Academy Invitational,1/7/2012,USA
843,Academy Invitational Meet,1/12/2019,USA
844,Academy Invitational Power Lifting Meet,1/17/2015,USA
845,Academy Invitational Powerlifting,1/13/2018,USA
846,Academy Invitational Powerlifting Meet,1/14/2017,USA
847,Academy Power Lifting Invitational,1/16/2016,USA
848,ACADEMY POWER LIFTING MEET,1/18/2014,USA
849,ACT State Championship,3/13/2016,Australia
850,ACT State Titles,3/16/2014,Australia
851,ACT State Titles,1/25/2015,Australia
852,ACT States,3/22/2013,Australia
853,ACT States,4/2/2017,Australia
854,ACT States,3/4/2018,Australia
855,ACT States,3/24/2019,Australia
856,ACT Winter Classic,7/15/2018,Australia
857,ACU Barbell Challenge,4/3/2016,Australia
858,ACU Barbell Club Challenge II,10/1/2016,Australia
859,Adams Commemorative Open,5/20/1995,Australia
860,Adelaide Classic,3/14/2010,Australia
861,Adelaide Cup,7/27/2014,Australia
862,Adelaide Cup,9/7/2015,Australia
863,Adelaide Cup,10/22/2017,Australia
864,Adelaide Cup,10/28/2018,Australia
865,Adelaide Open,4/23/2016,Australia
866,Adelaide Open III,11/19/2016,Australia
867,African & Arab Powerlifting Championships,10/20/2018,Morocco
868,African & South African Powerlifting Championships,6/5/2009,South Africa
869,African Classic Powerlifting Championships,10/24/2015,Morocco
870,African Classic Powerlifting Championships,10/20/2016,South Africa
871,African Classic Powerlifting Championships,10/25/2017,Algeria
872,African Powerlifting Championships,6/6/2006,Egypt
873,African Powerlifting Championships & South African Interprovincial,8/3/2007,South Africa
874,Age and Eastern Zone Titles,4/17/1994,Australia
875,Aggie Showdown,2/22/2014,USA
876,Aggie Showdown,2/20/2016,USA
877,Aggie Showdown,2/18/2017,USA
878,Aggie Showdown,2/17/2018,USA
879,Aggie Showdown,2/17/2019,USA
880,Aggieland Showcase,1/28/2017,USA
881,Aggieland Showcase,2/3/2018,USA
882,Aggieland Showcase,2/16/2019,USA
883,Aggressive Strength Powerlifting Meet,2/23/2013,USA
884,AICEP Leningrad - USA Meet,7/22/1990,USSR
885,AICEP USA - USSR Meet,7/25/1990,USSR
886,Air Force Championship,10/28/1989,USA
887,AJR Wildcat Strong Invitational,2/11/2016,USA
888,Akureyrar og Dagsmót í kraftlyftingum,5/24/1986,Iceland
889,Akureyrar- og Grétarsmót í kraftlyftingum,10/22/1988,Iceland
890,Akureyrarmót í kraftlyftingum,5/5/1979,Iceland
891,Akureyrarmót í kraftlyftingum,3/21/1981,Iceland
892,Akureyrarmót í kraftlyftingum,3/13/1982,Iceland
893,Akureyrarmót í kraftlyftingum,4/7/1984,Iceland
894,Akureyrarmót í kraftlyftingum,5/25/1985,Iceland
895,Akureyrarmót í kraftlyftingum,6/6/1987,Iceland
896,Akureyrarmót í kraftlyftingum,10/7/1989,Iceland
897,Akureyrarmót í kraftlyftingum,5/19/1990,Iceland
898,Akureyrarmót í kraftlyftingum,5/23/1993,Iceland
899,Akureyrarmót í kraftlyftingum,10/19/1996,Iceland
900,Akureyrarmót í kraftlyftingum,11/29/1997,Iceland
901,Akureyrarmót í kraftlyftingum,11/28/1998,Iceland
902,Akureyrarmót í kraftlyftingum,10/20/2001,Iceland
903,Akureyrarmót í kraftlyftingum,10/19/2002,Iceland
904,Akureyrarmót í kraftlyftingum,10/18/2003,Iceland
905,Akureyrarmót í kraftlyftingum,10/16/2004,Iceland
906,Akureyrarmót í kraftlyftingum,10/22/2005,Iceland
907,Akureyrarmót í kraftlyftingum,10/21/2006,Iceland
908,Akureyrarmót í kraftlyftingum,10/20/2007,Iceland
909,Akureyrarmót í kraftlyftingum,11/15/2008,Iceland
910,Akureyrarmót í kraftlyftingum,9/26/2009,Iceland
911,Akureyrarmót í kraftlyftingum,9/25/2010,Iceland
912,AL State Meet,3/17/2007,USA
913,AL State Meet,3/15/2008,USA
914,Alabama Gulf Coast Powerlifting Classic II,9/8/2018,USA
915,Alabama Raw State Powerlifting Championships,2/20/2016,USA
916,Alabama Raw Wars State Championship,7/25/2015,USA
917,Alabama State Championship,3/7/2009,USA
918,Alabama State Championship,1/23/2010,USA
919,Alabama State Championship,2/12/2011,USA
920,Alabama State Championship,2/25/2012,USA
921,Alabama State Championship,2/3/2018,USA
922,Alabama State Championship,2/2/2019,USA
923,Alabama State Championships,2/20/2016,USA
924,Alabama State Championships,2/25/2017,USA
925,Alabama State Championships,2/24/2018,USA
926,Alabama State Championships,2/9/2019,USA
927,Alabama State Meet,3/18/2006,USA
928,Alabama State Powerlifting and Bench Press Championship,2/23/2013,USA
929,Alabama State Powerlifting and Bench Press Championship,3/1/2014,USA
930,Alabama State Powerlifting and Bench Press Championship,10/11/2014,USA
931,Alabama State Powerlifting and Bench Press Championship,1/23/2016,USA
932,Alabama State Powerlifting and Bench Press Championship,1/28/2017,USA
933,Alabama State Powerlifting Championship,2/2/2008,USA
934,Alabama State Powerlifting Championship,3/15/2014,USA
935,Alabama State Powerlifting Championship,2/21/2015,USA
936,Alabama State Powerlifting Championship,2/17/2018,USA
937,Alakai CF Real Steel Lift Off,11/5/2016,USA
938,Alaka'i Real Steel Classic II,12/9/2017,USA
